Nome,Partido,UF,Tipo_de_Despesa,Valor 
EDUARDO CURY,PSDB,SP,Total,"R$  198186,74"
RONALDO CARLETTO,PP,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  88860
RONALDO CARLETTO,PP,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  47500
RONALDO CARLETTO,PP,BA,EMISSÃO BILHETE AÉREO,"R$  40588,95"
RONALDO CARLETTO,PP,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  17372,56"
RONALDO CARLETTO,PP,BA,TELEFONIA,"R$  1409,29"
RONALDO CARLETTO,PP,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  493,3"
RONALDO CARLETTO,PP,BA,SERVIÇOS POSTAIS,"R$  352,21"
RONALDO CARLETTO,PP,BA,PASSAGENS AÉREAS,R$  0
RONALDO CARLETTO,PP,BA,Total,"R$  196576,31"
ANTONIO BRITO,PSD,BA,EMISSÃO BILHETE AÉREO,"R$  68225,3"
ANTONIO BRITO,PSD,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  46864,98"
ANTONIO BRITO,PSD,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  43356,61"
ANTONIO BRITO,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  21637,5"
ANTONIO BRITO,PSD,BA,TELEFONIA,"R$  11405,13"
ANTONIO BRITO,PSD,BA,SERVIÇOS POSTAIS,"R$  1976,61"
ANTONIO BRITO,PSD,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  1532
ANTONIO BRITO,PSD,BA,PASSAGENS AÉREAS,"R$  953,84"
ANTONIO BRITO,PSD,BA,Total,"R$  195951,97"
ZÉ SILVA,SOLIDARIEDADE,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  76940
ZÉ SILVA,SOLIDARIEDADE,MG,EMISSÃO BILHETE AÉREO,"R$  47813,12"
ZÉ SILVA,SOLIDARIEDADE,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29096,76"
ZÉ SILVA,SOLIDARIEDADE,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  13829,06"
ZÉ SILVA,SOLIDARIEDADE,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  8688,6"
ZÉ SILVA,SOLIDARIEDADE,MG,TELEFONIA,R$  8347
ZÉ SILVA,SOLIDARIEDADE,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  6851,21"
ZÉ SILVA,SOLIDARIEDADE,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  2200
ZÉ SILVA,SOLIDARIEDADE,MG,SERVIÇOS POSTAIS,"R$  1241,28"
ZÉ SILVA,SOLIDARIEDADE,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  623,06"
ZÉ SILVA,SOLIDARIEDADE,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  253,9"
ZÉ SILVA,SOLIDARIEDADE,MG,Total,"R$  195883,99"
MARCON,PT,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  87571,66"
MARCON,PT,RS,EMISSÃO BILHETE AÉREO,"R$  42433,78"
MARCON,PT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  30023,44"
MARCON,PT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  19179,84"
MARCON,PT,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  5964,5"
MARCON,PT,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  5795
MARCON,PT,RS,TELEFONIA,"R$  1965,09"
MARCON,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  1214
MARCON,PT,RS,SERVIÇOS POSTAIS,"R$  814,11"
MARCON,PT,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  568,15"
MARCON,PT,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  230,35"
MARCON,PT,RS,Total,"R$  195759,92"
JOÃO CAMPOS,PRB,GO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  63000
JOÃO CAMPOS,PRB,GO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  58000
JOÃO CAMPOS,PRB,GO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  39780,67"
JOÃO CAMPOS,PRB,GO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23528,4"
JOÃO CAMPOS,PRB,GO,EMISSÃO BILHETE AÉREO,"R$  5396,21"
JOÃO CAMPOS,PRB,GO,TELEFONIA,"R$  4502,72"
JOÃO CAMPOS,PRB,GO,PASSAGENS AÉREAS,"R$  919,85"
JOÃO CAMPOS,PRB,GO,SERVIÇOS POSTAIS,"R$  517,63"
JOÃO CAMPOS,PRB,GO,Total,"R$  195645,48"
MÁRCIO LABRE,PSL,RJ,EMISSÃO BILHETE AÉREO,"R$  69668,66"
MÁRCIO LABRE,PSL,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  62564,93"
MÁRCIO LABRE,PSL,RJ,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  37500
MÁRCIO LABRE,PSL,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  12504,4"
MÁRCIO LABRE,PSL,RJ,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  7000
MÁRCIO LABRE,PSL,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  5206,17"
MÁRCIO LABRE,PSL,RJ,PASSAGENS AÉREAS,"R$  680,25"
MÁRCIO LABRE,PSL,RJ,TELEFONIA,"R$  333,93"
MÁRCIO LABRE,PSL,RJ,SERVIÇOS POSTAIS,"R$  41,21"
MÁRCIO LABRE,PSL,RJ,Total,"R$  195499,55"
EXPEDITO NETTO,PSD,RO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  57500
EXPEDITO NETTO,PSD,RO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  55890
EXPEDITO NETTO,PSD,RO,EMISSÃO BILHETE AÉREO,"R$  34490,65"
EXPEDITO NETTO,PSD,RO,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  25555
EXPEDITO NETTO,PSD,RO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  8241,08"
EXPEDITO NETTO,PSD,RO,TELEFONIA,"R$  7545,71"
EXPEDITO NETTO,PSD,RO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  3529,9"
EXPEDITO NETTO,PSD,RO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1920,61"
EXPEDITO NETTO,PSD,RO,SERVIÇOS POSTAIS,"R$  803,65"
EXPEDITO NETTO,PSD,RO,Total,"R$  195476,6"
WILSON SANTIAGO,PTB,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  75000
WILSON SANTIAGO,PTB,PB,PASSAGENS AÉREAS,"R$  34523,53"
WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20882,92"
WILSON SANTIAGO,PTB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  20500
WILSON SANTIAGO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  15650
WILSON SANTIAGO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  12500
WILSON SANTIAGO,PTB,PB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  6749,94"
WILSON SANTIAGO,PTB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  5549,86"
WILSON SANTIAGO,PTB,PB,EMISSÃO BILHETE AÉREO,"R$  2222,06"
WILSON SANTIAGO,PTB,PB,SERVIÇOS POSTAIS,"R$  594,62"
WILSON SANTIAGO,PTB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  488
WILSON SANTIAGO,PTB,PB,TELEFONIA,"R$  230,49"
WILSON SANTIAGO,PTB,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  172
WILSON SANTIAGO,PTB,PB,Total,"R$  195063,42"
MARÍLIA ARRAES,PT,PE,EMISSÃO BILHETE AÉREO,"R$  43692,39"
MARÍLIA ARRAES,PT,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  43200
MARÍLIA ARRAES,PT,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  27942,69"
MARÍLIA ARRAES,PT,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  24000
MARÍLIA ARRAES,PT,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16122,75"
MARÍLIA ARRAES,PT,PE,PASSAGENS AÉREAS,"R$  12736,69"
MARÍLIA ARRAES,PT,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  9827,55"
MARÍLIA ARRAES,PT,PE,TELEFONIA,"R$  7881,08"
MARÍLIA ARRAES,PT,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  5467,55"
MARÍLIA ARRAES,PT,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3110,46"
MARÍLIA ARRAES,PT,PE,SERVIÇOS POSTAIS,"R$  796,43"
MARÍLIA ARRAES,PT,PE,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  190,42"
MARÍLIA ARRAES,PT,PE,Total,"R$  194968,01"
SERGIO SOUZA,MDB,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  44985,4"
SERGIO SOUZA,MDB,PR,EMISSÃO BILHETE AÉREO,"R$  38391,16"
SERGIO SOUZA,MDB,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  30170,2"
SERGIO SOUZA,MDB,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  30100
SERGIO SOUZA,MDB,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29551,29"
SERGIO SOUZA,MDB,PR,TELEFONIA,"R$  8621,96"
SERGIO SOUZA,MDB,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  8610,03"
SERGIO SOUZA,MDB,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2842,18"
SERGIO SOUZA,MDB,PR,SERVIÇOS POSTAIS,"R$  1042,36"
SERGIO SOUZA,MDB,PR,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  424,93"
SERGIO SOUZA,MDB,PR,Total,"R$  194739,51"
JESUS SÉRGIO,PDT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  44150
JESUS SÉRGIO,PDT,AC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  36200
JESUS SÉRGIO,PDT,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  32546,26"
JESUS SÉRGIO,PDT,AC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  29980,14"
JESUS SÉRGIO,PDT,AC,EMISSÃO BILHETE AÉREO,"R$  25962,13"
JESUS SÉRGIO,PDT,AC,LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES,R$  11300
JESUS SÉRGIO,PDT,AC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  8850
JESUS SÉRGIO,PDT,AC,TELEFONIA,"R$  2727,82"
JESUS SÉRGIO,PDT,AC,PASSAGENS AÉREAS,"R$  1783,47"
JESUS SÉRGIO,PDT,AC,SERVIÇOS POSTAIS,"R$  1086,22"
JESUS SÉRGIO,PDT,AC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  81,4"
JESUS SÉRGIO,PDT,AC,Total,"R$  194667,44"
MÁRCIO BIOLCHI,MDB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  52075,13"
MÁRCIO BIOLCHI,MDB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  44750
MÁRCIO BIOLCHI,MDB,RS,EMISSÃO BILHETE AÉREO,"R$  43461,95"
MÁRCIO BIOLCHI,MDB,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  26442,95"
MÁRCIO BIOLCHI,MDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  11978,98"
MÁRCIO BIOLCHI,MDB,RS,PASSAGENS AÉREAS,"R$  4648,51"
MÁRCIO BIOLCHI,MDB,RS,TELEFONIA,"R$  3226,78"
MÁRCIO BIOLCHI,MDB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3152,72"
MÁRCIO BIOLCHI,MDB,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2616,28"
MÁRCIO BIOLCHI,MDB,RS,SERVIÇOS POSTAIS,"R$  1831,68"
MÁRCIO BIOLCHI,MDB,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  297,3"
MÁRCIO BIOLCHI,MDB,RS,Total,"R$  194482,28"
MARA ROCHA,PSDB,AC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  103710
MARA ROCHA,PSDB,AC,EMISSÃO BILHETE AÉREO,"R$  41286,9"
MARA ROCHA,PSDB,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  19691,29"
MARA ROCHA,PSDB,AC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  19233,69"
MARA ROCHA,PSDB,AC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  5665,6"
MARA ROCHA,PSDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  2000
MARA ROCHA,PSDB,AC,SERVIÇOS POSTAIS,"R$  935,8"
MARA ROCHA,PSDB,AC,TELEFONIA,"R$  905,02"
MARA ROCHA,PSDB,AC,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  800
MARA ROCHA,PSDB,AC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  238,14"
MARA ROCHA,PSDB,AC,Total,"R$  194466,44"
HUGO MOTTA,PRB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  132570
HUGO MOTTA,PRB,PB,EMISSÃO BILHETE AÉREO,"R$  39798,7"
HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20042,33"
HUGO MOTTA,PRB,PB,TELEFONIA,"R$  1349,22"
HUGO MOTTA,PRB,PB,SERVIÇOS POSTAIS,"R$  497,92"
HUGO MOTTA,PRB,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  77,6"
HUGO MOTTA,PRB,PB,Total,"R$  194335,77"
ANDRÉ ABDON,PP,AP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  40500
ANDRÉ ABDON,PP,AP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  37570
ANDRÉ ABDON,PP,AP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  36400
ANDRÉ ABDON,PP,AP,EMISSÃO BILHETE AÉREO,"R$  31187,92"
ANDRÉ ABDON,PP,AP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29960,15"
ANDRÉ ABDON,PP,AP,LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES,R$  14000
ANDRÉ ABDON,PP,AP,TELEFONIA,"R$  2115,3"
ANDRÉ ABDON,PP,AP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1527,78"
ANDRÉ ABDON,PP,AP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  434,3"
ANDRÉ ABDON,PP,AP,SERVIÇOS POSTAIS,"R$  45,59"
ANDRÉ ABDON,PP,AP,Total,"R$  193741,04"
ALEX MANENTE,CIDADANIA,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  110045
ALEX MANENTE,CIDADANIA,SP,EMISSÃO BILHETE AÉREO,"R$  42931,87"
ALEX MANENTE,CIDADANIA,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  23978,15"
ALEX MANENTE,CIDADANIA,SP,TELEFONIA,"R$  14770,01"
ALEX MANENTE,CIDADANIA,SP,SERVIÇOS POSTAIS,"R$  665,21"
ALEX MANENTE,CIDADANIA,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  571
ALEX MANENTE,CIDADANIA,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  416
ALEX MANENTE,CIDADANIA,SP,Total,"R$  193377,24"
DARCÍSIO PERONDI,MDB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  77500
DARCÍSIO PERONDI,MDB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  34327,62"
DARCÍSIO PERONDI,MDB,RS,EMISSÃO BILHETE AÉREO,"R$  31738,87"
DARCÍSIO PERONDI,MDB,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  16000
DARCÍSIO PERONDI,MDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  10330,68"
DARCÍSIO PERONDI,MDB,RS,TELEFONIA,"R$  7725,95"
DARCÍSIO PERONDI,MDB,RS,"PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",R$  6916
DARCÍSIO PERONDI,MDB,RS,SERVIÇOS POSTAIS,"R$  2733,95"
DARCÍSIO PERONDI,MDB,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1927,15"
DARCÍSIO PERONDI,MDB,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1732,39"
DARCÍSIO PERONDI,MDB,RS,PASSAGENS AÉREAS,"R$  962,39"
DARCÍSIO PERONDI,MDB,RS,ASSINATURA DE PUBLICAÇÕES,"R$  755,64"
DARCÍSIO PERONDI,MDB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  511,1"
DARCÍSIO PERONDI,MDB,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  70
DARCÍSIO PERONDI,MDB,RS,Total,"R$  193231,74"
BOHN GASS,PT,RS,EMISSÃO BILHETE AÉREO,"R$  37454,65"
BOHN GASS,PT,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  32685
BOHN GASS,PT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  32132,42"
BOHN GASS,PT,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  21335
BOHN GASS,PT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20466,9"
BOHN GASS,PT,RS,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  16450
BOHN GASS,PT,RS,TELEFONIA,"R$  9883,27"
BOHN GASS,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  7679,01"
BOHN GASS,PT,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  5245,02"
BOHN GASS,PT,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3696,2"
BOHN GASS,PT,RS,ASSINATURA DE PUBLICAÇÕES,"R$  3346,6"
BOHN GASS,PT,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1938,05"
BOHN GASS,PT,RS,SERVIÇOS POSTAIS,"R$  747,66"
BOHN GASS,PT,RS,Total,"R$  193059,78"
DANIEL FREITAS,PSL,SC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  64770
DANIEL FREITAS,PSL,SC,EMISSÃO BILHETE AÉREO,"R$  47657,18"
DANIEL FREITAS,PSL,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  34166,93"
DANIEL FREITAS,PSL,SC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  30038
DANIEL FREITAS,PSL,SC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  12613,29"
DANIEL FREITAS,PSL,SC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1142,02"
DANIEL FREITAS,PSL,SC,SERVIÇOS POSTAIS,"R$  1107,54"
DANIEL FREITAS,PSL,SC,TELEFONIA,"R$  1082,44"
DANIEL FREITAS,PSL,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  264,43"
DANIEL FREITAS,PSL,SC,Total,"R$  192841,83"
EROS BIONDINI,PROS,MG,EMISSÃO BILHETE AÉREO,"R$  51597,39"
EROS BIONDINI,PROS,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  36000
EROS BIONDINI,PROS,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29538,1"
EROS BIONDINI,PROS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  29471,01"
EROS BIONDINI,PROS,MG,SERVIÇOS POSTAIS,"R$  23127,66"
EROS BIONDINI,PROS,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  10497,24"
EROS BIONDINI,PROS,MG,TELEFONIA,"R$  5390,59"
EROS BIONDINI,PROS,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  4500
EROS BIONDINI,PROS,MG,PASSAGENS AÉREAS,"R$  1994,89"
EROS BIONDINI,PROS,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  504,06"
EROS BIONDINI,PROS,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  214,48"
EROS BIONDINI,PROS,MG,Total,"R$  192835,42"
LINCOLN PORTELA,PL,MG,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  50600
LINCOLN PORTELA,PL,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  45000
LINCOLN PORTELA,PL,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  32623,26"
LINCOLN PORTELA,PL,MG,EMISSÃO BILHETE AÉREO,"R$  31816,37"
LINCOLN PORTELA,PL,MG,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16889,82"
LINCOLN PORTELA,PL,MG,SERVIÇOS POSTAIS,"R$  7558,99"
LINCOLN PORTELA,PL,MG,TELEFONIA,"R$  2211,72"
LINCOLN PORTELA,PL,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  1800
LINCOLN PORTELA,PL,MG,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  1548,75"
LINCOLN PORTELA,PL,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  1022
LINCOLN PORTELA,PL,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R$  936
LINCOLN PORTELA,PL,MG,ASSINATURA DE PUBLICAÇÕES,"R$  397,16"
LINCOLN PORTELA,PL,MG,Total,"R$  192404,07"
ALEX SANTANA,PDT,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  61800
ALEX SANTANA,PDT,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  49459,64"
ALEX SANTANA,PDT,BA,EMISSÃO BILHETE AÉREO,"R$  32450,75"
ALEX SANTANA,PDT,BA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  21000
ALEX SANTANA,PDT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15458,99"
ALEX SANTANA,PDT,BA,PASSAGENS AÉREAS,"R$  5260,74"
ALEX SANTANA,PDT,BA,SERVIÇOS POSTAIS,"R$  3185,75"
ALEX SANTANA,PDT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1815,14"
ALEX SANTANA,PDT,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1037,47"
ALEX SANTANA,PDT,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  752,6"
ALEX SANTANA,PDT,BA,TELEFONIA,"R$  172,71"
ALEX SANTANA,PDT,BA,Total,"R$  192393,79"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  84999,16"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,EMISSÃO BILHETE AÉREO,"R$  34396,19"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  21000
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  20930,31"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  10572,39"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,SERVIÇOS POSTAIS,"R$  8738,27"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,TELEFONIA,"R$  7929,74"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,ASSINATURA DE PUBLICAÇÕES,R$  2337
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  963,9"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  384,71"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  142,05"
AUGUSTO COUTINHO,SOLIDARIEDADE,PE,Total,"R$  192393,72"
